,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,GAUSSIAN_APPROXIMATION,APPPROXIMATE_GAUSSIAN_MEAN,FUNCTIONAL,MEASUREMENT_SET_SAMPLER,N_MEAS,EXACT_WEIGHT_KL,PROJECTION_METHOD,PRIOR_J,POST_J,PRIOR_ETA,POST_ETA,PRIOR_M,POST_M,POST_GP_ETA,LIKELIHOOD_STD,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,pi,sigma1,sigma2,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH,prior_type,scale
210,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Normal,False,,False,data_only,50,False,Blundell,100,25,0.001,0.1,500,200,,0.01,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,21899.0,20699,21898,467.177241563797,25.0,-0.1,15.0,10732.153255208334,0.07276367396116257,0.07003875076770782,0.048367422074079514,0.046050239354372025,0.265071302652359,0.2559031844139099,0.01984408311545849,0.8000000715255737,0.14508874714374542,-0.053995544653308636,-0.1765316326829902,0.08151695488393916,0.6527909892363618,0.22364899615883652,0.05805617570877075,0.13056863844394684,-0.06071581328421421,-0.1851105864541624,0.2734512436410344,0.1561428857238818,0.023748014332809396,0.29625630378723145,0.07495217025279999,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-10-47 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-10-47 (2).pth,IID,0.25
211,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Normal,False,,False,data_only,50,False,Blundell,100,25,0.001,0.1,500,200,,0.01,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,26649.0,23849,26648,573.4825460910797,50.0,-0.1,15.0,9428.860091145832,0.08166693150997162,0.08664551377296448,0.06842109560966492,0.07116550207138062,0.26193952560424805,0.28572171926498413,0.04323467239737511,0.5666667222976685,0.15754558145999908,-0.27373627133858563,-0.14254682914608507,0.05140951819147406,-0.16763019661022263,-0.04866385450799196,0.04791835695505142,0.1247066929936409,-0.26532896838620235,-0.16725297806853562,0.14092675970679874,-0.32375047660676937,-0.11136205030491486,0.12185712903738022,0.10206882655620575,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-10-47 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-10-47 (3).pth,IID,0.25
212,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Normal,False,,False,data_only,50,False,Blundell,100,25,0.001,0.1,500,200,,0.01,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,30000.0,29649,30000,644.1312291622162,,,,13035.98330078125,0.06332919746637344,0.0699179545044899,0.04203558340668678,0.044054750353097916,0.23730185627937317,0.27034249901771545,0.02079014852643013,0.9333333969116211,0.1728201061487198,1.4007483846770783,0.27853961637927727,0.06426519051838339,-0.4411251242601323,-0.12084030138607371,0.07495173066854477,0.1177319586277008,1.1391877810954867,0.29208832627201325,0.4431034841758602,-0.4243980933955205,-0.07610648318666521,0.4018152952194214,0.06586991250514984,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-10-47 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-10-47 (4).pth,IID,0.25
213,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Normal,False,,False,data_only,50,False,Blundell,100,25,0.001,0.1,500,200,,0.01,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,10000.0,9949,10000,213.95810174942017,,,,28837.25703125,0.07284262776374817,0.07119312137365341,0.05944832041859627,0.05671681463718414,0.21383735537528992,0.21552734076976776,0.032488755881786346,0.8666667342185974,0.20849500596523285,1.3756508011271527,0.44248195296985443,0.12176629194927399,0.3776966695689349,0.053380178246562174,0.14567288756370544,0.06625203043222427,1.4198186677236972,0.46796552767833155,0.12903054140533748,0.10205018013067332,0.008638160901673487,0.10305588692426682,0.04446829855442047,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-10-47.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-10-47.pth,IID,0.25
214,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,True,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,4099.0,3399,4098,260.30234599113464,25.0,0.1,15.0,134786.23333333334,0.0479898564517498,0.0460229329764843,0.03250808268785477,0.031107639893889427,0.18466734886169434,0.1784842163324356,0.014348791912198067,0.9666666984558105,0.11306148767471313,1.531199647744567,0.7264453276407694,0.14418819832070928,-0.6276850779686542,-0.10990844314432228,0.13565045595169067,0.0863758772611618,1.5894139867600992,0.7034739656564833,0.10821520051867788,-0.6174049765937528,-0.07067512860570754,0.10758765041828156,0.05793660506606102,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-21-35 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-21-35 (1).pth,Tom,0.25
215,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,True,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,7899.0,7449,7898,500.9475815296173,50.0,-0.1,15.0,45651.10455729167,0.05177535489201546,0.049788910895586014,0.0349404513835907,0.033495038747787476,0.18987394869327545,0.18519502878189087,0.012834434397518635,0.8666667342185974,0.08200231194496155,1.6246728911784305,0.7161531713070246,0.11922531839408645,-0.5442913823797396,-0.06754115281618149,0.12682101130485535,0.05541003495454788,1.6839602842695893,0.7019266951673587,0.0863426426839119,-0.6130992793158592,-0.05581921061547356,0.09946075081825256,0.042596060782670975,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-21-35 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-21-35 (2).pth,Tom,0.25
216,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,True,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,8299.0,7449,8298,529.3791191577911,50.0,0.1,15.0,46233.595442708334,0.032193854451179504,0.03175182640552521,0.023823605850338936,0.02329319529235363,0.11257599294185638,0.10996571183204651,0.013318190351128578,0.8333333730697632,0.08312457799911499,4.739379132842412,0.4245349613241189,0.12238185665718947,-0.5914320426383762,-0.08850261842797863,0.16454669833183289,0.06304355710744858,4.837873907436911,0.4151309767492958,0.09377324214183315,-0.631088839281223,-0.06753852514645714,0.12293210625648499,0.05018896609544754,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-21-35 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-21-35 (3).pth,Tom,0.25
217,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,True,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,3999.0,3399,3998,252.14016437530518,25.0,-0.1,15.0,126902.90703125,0.05828161910176277,0.055122774094343185,0.04035237058997154,0.039489343762397766,0.20857912302017212,0.19872185587882996,0.015981169417500496,0.9666666984558105,0.13974598050117493,1.4169298927259109,0.8015031089388388,0.17016348027070125,-0.6165544188321311,-0.09566312905080099,0.1783415973186493,0.06330936402082443,1.5278224178222266,0.7697390743607584,0.11176737363325465,-0.6758692416909424,-0.07774366208199458,0.1181214451789856,0.052338857203722,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-21-35.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-21-35.pth,Tom,0.25
218,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,False,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,20000.0,19899,20000,295.90383100509644,,,,170598.93645833334,0.024013275280594826,0.023725058883428574,0.01830381713807583,0.018079694360494614,0.08141788840293884,0.07970848679542542,0.00817862618714571,0.6666666865348816,0.04316335916519165,4.166159650213421,0.7874739495366988,0.09104757940702737,-0.36902799785303964,-0.01620754626428945,0.08925896883010864,0.03244542330503464,4.3269033941749475,0.7853811085828886,0.06930847603495602,-0.43303623008927067,-0.0121027259361056,0.06331269443035126,0.01910261996090412,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-30-28 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-30-28 (1).pth,Tom,0.25
219,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,False,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,23049.0,21799,23048,343.52932357788086,25.0,-0.1,15.0,165352.24375,0.02007763832807541,0.019814537838101387,0.016052624210715294,0.015794984996318817,0.05587610602378845,0.05424147844314575,0.007410198450088501,0.8000000715255737,0.040865182876586914,4.914675996931709,0.4374079258011715,0.09962998026883585,-0.33071784414042393,-0.010725628884513885,0.1039620041847229,0.022645361721515656,4.795985866260069,0.41396855413828765,0.08077688695993283,-0.4231096131372987,-0.011771888697737251,0.07843445241451263,0.01881321705877781,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-30-28 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-30-28 (2).pth,Tom,0.25
220,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,False,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,30000.0,29649,30000,443.4801516532898,,,,161027.97708333333,0.017764316871762276,0.017815817147493362,0.014173856005072594,0.014306039549410343,0.04176199436187744,0.041819363832473755,0.006544707342982292,0.8000000715255737,0.045345813035964966,2.477833541626589,0.20436888316444274,0.1062629310567057,-0.49669989140325166,-0.016076844444986797,0.09840908646583557,0.019256599247455597,2.8371491383097025,0.2390986065554454,0.07781244028512839,-0.4789783136296852,-0.010849567273361123,0.07165774703025818,0.014267100021243095,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-30-28 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-30-28 (3).pth,Tom,0.25
221,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,FullSupportLocScaleBNN,Uniform,False,,False,data_only,50,False,HARD,500,25,0.001,0.1,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0009118819655545162,10000.0,9699,10000,148.44093012809753,,,,251018.91875,0.03187847137451172,0.032588306814432144,0.024158727377653122,0.02478357031941414,0.1035783439874649,0.10539783537387848,0.010862991213798523,0.7333333492279053,0.0755109041929245,2.9506889880694906,0.45966822225986015,0.13350787590211988,-0.5568266833976576,-0.06327035301175674,0.16752707958221436,0.053933411836624146,2.9832007567437766,0.4805313365045211,0.10024898309412766,-0.5272493927803219,-0.04636117427435007,0.11614197492599487,0.045707035809755325,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-30-28.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-30-28.pth,Tom,0.25
222,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,True,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,1349.0,1149,1348,37.90929436683655,25.0,0.1,15.0,215.02961559295653,0.14530505239963531,0.14820969104766846,0.12152785807847977,0.12446898221969604,0.4062790870666504,0.413652628660202,0.0710139125585556,1.0,0.9226521849632263,0.8884005807924563,0.8558467937034473,0.10743056191322342,-0.5950545759164333,-0.16239961701363137,0.08981400728225708,0.1353876143693924,0.8474527595435837,0.8183794309273863,0.0924847024707364,-0.739418806252172,-0.12684543382046493,0.06137476861476898,0.07823118567466736,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-37-54 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-37-54 (1).pth,Tom,0.25
223,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,True,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,10000.0,6649,10000,251.95074224472046,,,,-2.551411199569702,0.10368744283914566,0.09210191667079926,0.07830881327390671,0.07286009192466736,0.33740234375,0.2998311519622803,0.039028894156217575,1.0,0.3752681016921997,0.9768768164853237,0.6659237504584398,0.11217000634795524,-0.48708925829720207,-0.12168629041084578,0.22095316648483276,0.10391117632389069,1.1823510020877568,0.6208429335649019,0.0964694570040455,-0.5165516467314853,-0.09239390690921587,0.15099987387657166,0.08006897568702698,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-37-54 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-37-54 (2).pth,Tom,0.25
224,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,True,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,10199.0,6649,10198,259.02919602394104,50.0,-0.1,15.0,-1.839092493057251,0.10173416882753372,0.092976413667202,0.08279968053102493,0.07617167383432388,0.32276710867881775,0.2940158545970917,0.04334814101457596,1.0,0.4548492431640625,1.182091835138384,0.5975094590444231,0.12339620783292655,-0.12076887403663102,-0.018979014058396745,0.19207380712032318,0.10110312700271606,1.387859433882487,0.5779494430995413,0.09524157285580055,-0.4275722693192899,-0.09936894619384333,0.12916438281536102,0.09923915565013885,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-37-54 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-37-54 (3).pth,Tom,0.25
225,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,True,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,10249.0,6649,10248,261.68624806404114,50.0,0.1,15.0,3.9352741400400797,0.08885893225669861,0.08561862260103226,0.0668628066778183,0.062179893255233765,0.2949873208999634,0.2981068789958954,0.035562992095947266,1.0,0.41495561599731445,1.2673085728932467,0.6001013825564439,0.14104604488452735,-0.3192646415637622,-0.08739467580515353,0.24588556587696075,0.13654132187366486,1.240495803668085,0.5978910652211801,0.10126899083979594,-0.41721025969131964,-0.09290256240696296,0.16223804652690887,0.09549470245838165,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-37-54 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-37-54 (4).pth,Tom,0.25
226,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,True,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,1299.0,1149,1298,35.70979118347168,25.0,-0.1,15.0,231.21941083272299,0.13517339527606964,0.13349692523479462,0.10051277279853821,0.0994085967540741,0.4219186305999756,0.41905537247657776,0.06680445373058319,1.0,0.9246158599853516,-0.17255155510258008,-0.26563574111245825,0.09209810518203727,-0.7268365770897839,-0.19228565328659677,0.11711180210113525,0.13426022231578827,-0.16245702678130405,-0.24453109857005542,0.1050971951373078,-0.6516975284859252,-0.11856487942470716,0.10054200887680054,0.08581383526325226,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-37-54.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-37-54.pth,Tom,0.25
227,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,False,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,2549.0,2499,2548,33.24702072143555,50.0,-0.1,15.0,1696.968888346354,0.15002018213272095,0.14466753602027893,0.08871868997812271,0.09391354769468307,0.47812989354133606,0.46264970302581787,0.05849120020866394,1.0,0.8870365619659424,-0.5830017750302925,-0.6627456630141759,0.11034652662249336,-0.6724160461444039,-0.212540809004669,0.08414685726165771,0.13203462958335876,-0.6061753312636736,-0.6309550561727796,0.10711434207441503,-0.6068581730070665,-0.11311643720687879,0.09636284410953522,0.08466917276382446,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-42-19 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-42-19 (1).pth,Tom,0.25
228,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,False,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,10000.0,6549,10000,141.59775042533875,,,,1611.4913899739583,0.10546103864908218,0.10707726329565048,0.07915551215410233,0.08636131137609482,0.3487728536128998,0.3357478380203247,0.04651470482349396,1.0,0.5658313632011414,0.28212775702590487,0.5589628801065885,0.14905450270676035,-0.6705105975171409,-0.07966269231888853,0.1613982915878296,0.06158062815666199,0.29832064831247557,0.5395210529439318,0.10213310410850165,-0.6309096474294494,-0.06550444750382815,0.10896545648574829,0.049603626132011414,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-42-19 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-42-19 (2).pth,Tom,0.25
229,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,False,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,20000.0,19499,20000,272.314612865448,,,,1510.147900390625,0.11625039577484131,0.09614459425210953,0.08872509002685547,0.07142063230276108,0.36427465081214905,0.32134145498275757,0.03777799382805824,1.0,0.4089629352092743,0.7150111417723539,0.7017525156132519,0.12944355923127787,-0.5059844080551582,-0.09094464651970063,0.1872667521238327,0.08857296407222748,0.871580508094566,0.6438741150758694,0.12089840702657806,-0.403330671800193,-0.07496030062240823,0.18038666248321533,0.08324620872735977,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-42-19 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-42-19 (3).pth,Tom,0.25
230,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,MixtureWeightPrior2015BNN,Uniform,False,,False,data_only,50,False,Blundell,100,25,0.001,0.001,1500,200,,0.1,Adam,0.0001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.5,0.36787944117144233,0.0024787521766663585,30000.0,24249,30000,405.50243401527405,,,,1416.3488606770834,0.10125087946653366,0.09079141914844513,0.06724879145622253,0.06420304626226425,0.3462415933609009,0.3151359260082245,0.031592704355716705,1.0,0.3586154580116272,1.0876420472734556,0.6993220532180292,0.13437004796964944,-0.3204837858349221,-0.1259587758187241,0.228658065199852,0.16254635155200958,1.2725385514681256,0.6577696497362974,0.09991346629545621,-0.40564817567536704,-0.12156096389824089,0.16737839579582214,0.12519297003746033,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-05_12-42-19 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-05_12-42-19 (4).pth,Tom,0.25
