,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,DROPOUT,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
0,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,1,20000.0,19999,20000,506.7348794937134,,,,0.00606322946647803,0.01980099268257618,0.022937681525945663,0.0147939994931221,0.016770098358392715,0.0516798198223114,0.0749661922454834,0.009675716049969196,0.3333333432674408,0.028741849586367607,0.9747332283030029,0.173290029319568,0.2694934414931647,0.7798830986844707,0.057297824919982934,0.19388192892074585,0.03019125387072563,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-28-16 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-28-16 (1).pth
1,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,1,30000.0,29999,30000,761.2601532936096,,,,0.004057895112782717,0.01977553404867649,0.02096673473715782,0.014792866073548794,0.0154386842623353,0.05127832293510437,0.06438279151916504,0.008850673213601112,0.23333334922790527,0.027295947074890137,0.9972080094465765,0.23994594456390597,0.26149172747204125,0.8639950498815523,0.0550485465523501,0.196000337600708,0.02705095335841179,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-28-16 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-28-16 (2).pth
2,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,1,10000.0,9999,10000,257.7047162055969,,,,0.010062608681619168,0.019919859245419502,0.0252822395414114,0.014930897392332554,0.018424926325678825,0.05177706480026245,0.085841104388237,0.010854767635464668,0.46666669845581055,0.03564731404185295,1.078560390072336,0.20763958402141053,0.24300663689137986,0.7957377532465937,0.05985313996066987,0.15640175342559814,0.030395589768886566,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-28-16.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-28-16.pth
3,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,2,20000.0,19999,20000,503.27677845954895,,,,0.00676285515849789,0.015708349645137787,0.016824543476104736,0.01275929156690836,0.013444170355796814,0.03523215651512146,0.041627079248428345,0.008522075600922108,0.6000000238418579,0.03892795741558075,1.648641064321442,0.06518449168481227,0.33772134100283835,0.7487148970538705,0.08677315870003195,0.17907437682151794,0.07095158845186234,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-41-00 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-41-00 (1).pth
4,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,2,30000.0,29999,30000,754.1855685710907,,,,0.004749957720438639,0.016215471550822258,0.016119390726089478,0.013430009596049786,0.013355850242078304,0.03452154994010925,0.035610586404800415,0.0077797649428248405,0.4333333671092987,0.03726358711719513,3.5951349843899028,0.1393146604094977,0.32754817730481683,0.7573103973556051,0.08286388489372407,0.185360848903656,0.06541223078966141,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-41-00 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-41-00 (2).pth
5,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,2,10000.0,9999,10000,251.69174432754517,,,,0.011452203368147213,0.01775461435317993,0.018054455518722534,0.013937917537987232,0.014291827566921711,0.047474488615989685,0.045142680406570435,0.00928544532507658,0.6666666865348816,0.03635416924953461,10.894175048417024,0.6854208126817914,0.2773696581963446,0.7733608567476229,0.08125573982555964,0.17372849583625793,0.05409198999404907,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-41-00.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-41-00.pth
6,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,3,20000.0,19599,20000,713.5967831611633,,,,0.002942972397431731,0.018654273822903633,0.018900113180279732,0.013921985402703285,0.014133886434137821,0.05193087458610535,0.051608920097351074,0.008539475500583649,0.23333334922790527,0.022489551454782486,0.10910574973400497,0.02941369889346548,0.26076420775606857,0.8187327972920482,0.03690899180469087,0.16421526670455933,0.01743059605360031,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-53-38 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-53-38 (1).pth
7,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,3,30000.0,21249,30000,1092.6847229003906,,,,0.0028751502279192208,0.018621666356921196,0.0189466904848814,0.013901672326028347,0.014109053649008274,0.051622986793518066,0.05192536115646362,0.008931651711463928,0.23333334922790527,0.020225223153829575,-0.25605278687413147,-0.05441229812123438,0.25718763170525194,0.9140826782527721,0.0506386712663502,0.14928776025772095,0.023155510425567627,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-53-38 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-53-38 (2).pth
8,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,3,10000.0,9999,10000,362.97798681259155,,,,0.004909857207288345,0.018816998228430748,0.021597545593976974,0.014088470488786697,0.015792682766914368,0.05182451009750366,0.0693655014038086,0.008046588860452175,0.30000001192092896,0.030605977401137352,0.30052747702883564,0.047595351317684824,0.2899097234931165,0.894467602850316,0.06145561703601446,0.2008640468120575,0.027218233793973923,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_15-53-38.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_15-53-38.pth
9,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,20000.0,17149,20000,739.1976726055145,,,,0.0034886222798377275,0.017105840146541595,0.016290221363306046,0.013574694283306599,0.013326102867722511,0.041796162724494934,0.03580605983734131,0.008601218461990356,0.3333333432674408,0.02902926318347454,4.13384237000641,0.27644550831565234,0.44588845520294795,0.8570169709942653,0.0622664734075154,0.26849600672721863,0.041641898453235626,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54 (1).pth
10,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,21499.0,17149,21498,787.8071157932281,25.0,0.05,15.0,0.0034708852569262185,0.017095867544412613,0.016221679747104645,0.013703019358217716,0.013234156183898449,0.03972689062356949,0.03601151704788208,0.00858667679131031,0.36666667461395264,0.02915739081799984,5.028818782897695,0.2934820474357659,0.4252197670764153,0.8824638950579028,0.07168677760581452,0.23602774739265442,0.04530246555805206,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54 (2).pth
11,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,23349.0,17149,23348,847.9254810810089,25.0,0.15,15.0,0.003439633765568336,0.01703532040119171,0.01614142581820488,0.013707047328352928,0.013238265179097652,0.039074718952178955,0.035835206508636475,0.008812631480395794,0.3333333432674408,0.03033018857240677,5.248482363545132,0.30448925607652444,0.4451276190954703,0.8968276656382015,0.0748132241993586,0.2458917200565338,0.046357810497283936,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54 (3).pth
12,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,23949.0,17149,23948,868.5025672912598,75.0,0.05,15.0,0.003432372647027175,0.017114074900746346,0.016121527180075645,0.01378286350518465,0.013234137557446957,0.03896455466747284,0.03598618507385254,0.008678651414811611,0.36666667461395264,0.030520126223564148,5.086598690401171,0.2946070478027703,0.44776354322279766,0.8903098634264508,0.07992960812178365,0.24664288759231567,0.04940364509820938,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54 (4).pth
13,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,25849.0,17149,25848,935.6651153564453,75.0,0.15,15.0,0.003402144197995464,0.017178384587168694,0.01615801639854908,0.013942316174507141,0.013350815512239933,0.03721361607313156,0.03627780079841614,0.008484463207423687,0.36666667461395264,0.02885947749018669,4.341396740168532,0.25141320772925135,0.4904570178853316,0.888596292700584,0.08412178031648883,0.2821066379547119,0.05210056155920029,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54 (5).pth
14,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,4,10000.0,9999,10000,370.46940541267395,,,,0.005933233816176653,0.017454136162996292,0.01784467324614525,0.01394126657396555,0.013904253952205181,0.04362399876117706,0.05100594460964203,0.007042769342660904,0.6000000238418579,0.03679030016064644,6.531798781531461,0.38934352414604556,0.4118064597487922,0.8834185751541653,0.06999439429237533,0.315482497215271,0.04041241109371185,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-11-54.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-11-54.pth
15,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,5,20000.0,19899,20000,933.2772309780121,,,,0.0027624949192007384,0.019568776711821556,0.019389761611819267,0.014489634893834591,0.014414132572710514,0.05243518948554993,0.052298277616500854,0.00906195305287838,0.30000001192092896,0.0213468037545681,0.45442353298822785,0.058759145853556086,0.28706714120037613,0.7865515454926503,0.042015600184359105,0.17984214425086975,0.023603882640600204,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-27-32 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-27-32 (1).pth
16,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,5,30000.0,19899,30000,1397.8186104297638,,,,0.002673638053238392,0.0195506289601326,0.019447045400738716,0.014450308866798878,0.014479131437838078,0.05191650986671448,0.051659464836120605,0.007442378904670477,0.30000001192092896,0.021151259541511536,0.35744147517288477,0.042423522967300946,0.27723764264970846,0.7548253551200985,0.0467110138231866,0.20300054550170898,0.02770325541496277,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-27-32 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-27-32 (2).pth
17,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,5,10000.0,9999,10000,457.3357524871826,,,,0.004709766215334336,0.018980253487825394,0.02065313793718815,0.014116037636995316,0.015380285680294037,0.05321279168128967,0.06380337476730347,0.008654031902551651,0.36666667461395264,0.031945690512657166,-0.06227896403393866,-0.011621633458954611,0.24297519006332588,0.794495486974519,0.04353420571005414,0.18794697523117065,0.02338876947760582,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_16-27-32.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_16-27-32.pth
18,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,20000.0,19899,20000,1422.0594930648804,,,,0.003072343037153284,0.016669845208525658,0.017415348440408707,0.013829246163368225,0.01459299586713314,0.03426358103752136,0.03997379541397095,0.006927674636244774,0.40000003576278687,0.030024074018001556,-0.08077403055353931,-0.0037939683025143504,1.0870231959318581,0.8235524522412552,0.0655349192702228,0.759115993976593,0.04635407030582428,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04 (1).pth
19,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,21099.0,19899,21098,1491.5239832401276,25.0,0.05,15.0,0.0030576324556022883,0.016734739765524864,0.017507830634713173,0.013746920973062515,0.014622349292039871,0.03377792239189148,0.040180593729019165,0.007446147967129946,0.40000003576278687,0.02988259121775627,2.41024877472625,0.10545585520909374,0.9976575603322617,0.8179344560538246,0.07632236397881581,0.7006250023841858,0.04942011088132858,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04 (2).pth
20,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,23599.0,19899,23598,1666.2863140106201,75.0,0.05,15.0,0.0029709667433053255,0.016435477882623672,0.017443951219320297,0.013571459800004959,0.014626842923462391,0.033629387617111206,0.04058539867401123,0.007594319060444832,0.40000003576278687,0.029875565320253372,2.2638573671365365,0.09572274941975638,1.2003412146488344,0.8824214834631661,0.1062410909580748,0.9018421173095703,0.060977786779403687,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04 (3).pth
21,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,29399.0,19899,29398,2058.1685268878937,25.0,0.15,15.0,0.0028890999654928844,0.01594567857682705,0.017127498984336853,0.013276651501655579,0.014501819387078285,0.03384944796562195,0.0412631630897522,0.007803644519299269,0.4333333671092987,0.03307659924030304,-1.4773450340156602,-0.046834062540721755,1.3844374124612076,0.8599600914870981,0.16498299433024913,1.1971136331558228,0.09742802381515503,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04 (4).pth
22,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,30000.0,19899,30000,2098.0333168506622,,,,0.002877947253485521,0.015886344015598297,0.0171577837318182,0.013042186386883259,0.014542079530656338,0.03443923592567444,0.041249245405197144,0.007675088010728359,0.40000003576278687,0.03282704949378967,-2.9259742938723847,-0.07599078067230884,1.4407608893242105,0.8435430863777115,0.17812558920999041,1.1885876655578613,0.11050129681825638,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04 (5).pth
23,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,10000.0,9999,10000,732.3352406024933,,,,0.0051015527298053105,0.017700420692563057,0.01889747567474842,0.014090131036937237,0.015054522082209587,0.04359932243824005,0.05579119920730591,0.007080070674419403,0.5666667222976685,0.04081194847822189,7.805446320512428,0.4749451939552819,0.4233389105587415,0.9417804450495971,0.12834959851764763,0.28518182039260864,0.05966804176568985,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-13-04.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-13-04.pth
24,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,20000.0,15999,20000,1901.7771799564362,,,,0.002687326446175575,0.01927325874567032,0.019387325271964073,0.014132088981568813,0.014558774419128895,0.0535147488117218,0.053503215312957764,0.0077394647523760796,0.2666666805744171,0.020341843366622925,-0.19047264662660035,-0.029513399607994976,0.24941400795388743,0.7374935245153904,0.05603405083163418,0.16407325863838196,0.03104516863822937,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-54-03 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-54-03 (1).pth
25,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,30000.0,20999,30000,2445.4288206100464,,,,0.0025952925284703572,0.019421273842453957,0.01960117742419243,0.014286775141954422,0.014714976772665977,0.05210554599761963,0.052951276302337646,0.00797397829592228,0.2666666805744171,0.02304915525019169,-0.40716925001268883,-0.04643693114573828,0.3073728598854025,0.8264869951710779,0.07122618515879077,0.16646644473075867,0.03480806201696396,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-54-03 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-54-03 (2).pth
26,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,10000.0,9999,10000,891.488956451416,,,,0.0036062463652342556,0.019724547863006592,0.0205099955201149,0.014672825112938881,0.01503241527825594,0.053142398595809937,0.06247776746749878,0.007608992047607899,0.30000001192092896,0.029390331357717514,1.3397089355112457,0.2011438712230071,0.1838663971755985,0.8950467990955906,0.07921555057176383,0.13509759306907654,0.03461562097072601,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_17-54-03.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_17-54-03.pth
27,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,8,17649.0,14799,17648,1412.857531785965,25.0,0.05,15.0,0.0030135882707933584,0.017169702798128128,0.01747150346636772,0.014515983872115612,0.014671625569462776,0.035581767559051514,0.04012492299079895,0.007360438816249371,0.4333333671092987,0.03797495365142822,3.3193837001603423,0.15077915518108886,0.5308559009581058,0.6697332990698508,0.05499905136126145,0.29427042603492737,0.04034585505723953,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_20-45-12 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_20-45-12 (1).pth
28,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,8,20000.0,14799,20000,1599.049656867981,,,,0.002872953626016776,0.017471646890044212,0.017690297216176987,0.014919593930244446,0.014888561330735683,0.03523784875869751,0.04124745726585388,0.007471581920981407,0.46666669845581055,0.03881162405014038,2.5715522003376527,0.11220202047494425,0.6001899970068254,0.9075992968576648,0.10166786023692835,0.3732645809650421,0.05471745505928993,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-01_20-45-12 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-01_20-45-12 (2).pth
